"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","1","5","control","1",,,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi","brho",,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp","vusp",,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp","jusp",,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi","jusp",,,,,,
"pilarcitos","1","5","control","1",,,,,"jusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,,,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"jusp","brho",,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1",,,,,"vusp","brdi",,,,,,
"pilarcitos","1","5","control","1",,,,,"brdi","brho",,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"brdi",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","5","control","1","bapi",,,,,,,,,,,
