"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","1","3","control","2","na",,,,"brdi",,,,,,,
"barloy","1","3","control","2","na",,,,"brdi","gapo",,,,,,
"barloy","1","3","control","2","na",,,,"brdi","gapo",,,,,,
"barloy","1","3","control","2","na",,,,"brdi","vumy",,,,,,
"barloy","1","3","control","2","na",,,,"brdi","hygl","brho",,,,,
"barloy","1","3","control","2","bapi",,,,"brho",,,,,,,
"barloy","1","3","control","2","bapi",,,,"juoc","brdi",,,,,,
"barloy","1","3","control","2","bapi",,,,"brdi","vumy",,,,,,
"barloy","1","3","control","2","bapi",,,,"juoc",,,,,,,
"barloy","1","3","control","2","bapi",,,,"juoc","brdi",,,,,,
"barloy","1","3","control","2","na",,,,"juoc",,,,,,,
"barloy","1","3","control","2","bapi",,,,"l",,,,,,,
"barloy","1","3","control","2","bapi",,,,"gedi","juoc",,,,,,
"barloy","1","3","control","2","bapi",,,,"gedi",,,,,,,
"barloy","1","3","control","2","bapi",,,,"vumy","gedi",,,,,,
"barloy","1","3","control","2","bapi",,,,"juoc","gedi","elgl",,,,,
"barloy","1","3","control","2","na",,,,"gedi","vumy",,,,,,
"barloy","1","3","control","2","na",,,,"brho","gedi",,,,,,
"barloy","1","3","control","2","bapi",,,,"gedi","vumy",,,,,,
"barloy","1","3","control","2","bapi",,,,"brdi","gedi","juoc","hygl",,,,
"barloy","1","3","control","2","bapi",,,,"gedi","juph",,,,,,
"barloy","1","3","control","2","na",,,,"gedi","vumy","brca",,,,,
"barloy","1","3","control","2","na",,,,"brca","juoc","juph",,,,,
"barloy","1","3","control","2","na",,,,"juph",,,,,,,
"barloy","1","3","control","2","na",,,,"brho","juph",,,,,,
"barloy","1","3","control","2","na",,,,"vumy",,,,,,,
"barloy","1","3","control","2","bapi",,,,"gedi","brho",,,,,,
"barloy","1","3","control","2","na",,,,"gedi","vumy",,,,,,
"barloy","1","3","control","2","na",,,,"gedi","vumy",,,,,,
"barloy","1","3","control","2","bapi",,,,"gedi","gapo",,,,,,
"barloy","1","3","control","2","bapi",,,,"gapo","gedi",,,,,,
"barloy","1","3","control","2","na",,,,"brho","gedi","brdi",,,,,
"barloy","1","3","control","2","na",,,,"brdi","brho","vumy","gedi",,,,
"barloy","1","3","control","2","bapi",,,,"vumy","gedi",,,,,,
"barloy","1","3","control","2","na",,,,"juoc","vumy",,,,,,
"barloy","1","3","control","2","na",,,,"gedi","vumy",,,,,,
"barloy","1","3","control","2","bapi",,,,"gedi","vumy",,,,,,
"barloy","1","3","control","2","bapi",,,,"vumy","gedi","gapo",,,,,
"barloy","1","3","control","2","bapi",,,,"vumy","eltr",,,,,,
"barloy","1","3","control","2","na",,,,"vumy","brho","gedi",,,,,
