"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","2","3","browsed","1",,,,,"aica","brho",,,,,,
"pilarcitos","2","3","browsed","1",,,,,"aica","brho","vumy",,,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,"same",,,,
"pilarcitos","2","3","browsed","1",,,,,"brdi",,,,,,,
"pilarcitos","2","3","browsed","1",,,,,"brdi",,"vumy","same","bapi",,,
"pilarcitos","2","3","browsed","1",,,,,"brdi",,"vumy",,,,,
"pilarcitos","2","3","browsed","1",,,,,"sacr",,"vumy",,,,,
"pilarcitos","2","3","browsed","1",,,,,"aica","brho","vumy",,,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho","vumy","same",,,,
"pilarcitos","2","3","browsed","1",,,,,,,"vumy",,,,,
"pilarcitos","2","3","browsed","1","bapi",,,,,,,,"stpu",,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,,"stpu",,,
"pilarcitos","2","3","browsed","1",,,,,,,"vumy",,"stpu",,,
"pilarcitos","2","3","browsed","1",,,,,"gesp","brho",,,"stpu",,,
"pilarcitos","2","3","browsed","1",,,,,,,"vumy",,"stpu",,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,,,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,,"stpu",,,
"pilarcitos","2","3","browsed","1","bapi",,,,,"brho",,,"stpu",,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,,"stpu",,,
"pilarcitos","2","3","browsed","1",,,,,"miau","brho",,"stle",,,,
"pilarcitos","2","3","browsed","1",,,,,"gesp",,"same","stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,,,"stle",,,,
"pilarcitos","2","3","browsed","1","bapi",,,,,,,"stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,,"vumy","stle",,,,
"pilarcitos","2","3","browsed","1","bapi",,,,,"ardo",,,,,,
"pilarcitos","2","3","browsed","1","bapi",,,,,"brho","vumy",,,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,"stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,,"vumy","stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho","vumy","stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,"stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho","vumy","stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho",,"stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,"brho","vumy","stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,"ardo","vumy","stle",,,,
"pilarcitos","2","3","browsed","1","bapi",,,,,,"avba","stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,"ardo","vumy","stle","hygl",,,
"pilarcitos","2","3","browsed","1",,,,,,,"avba","stle",,,,
"pilarcitos","2","3","browsed","1",,,,,,,"avba","brho",,,,
"pilarcitos","2","3","browsed","1",,,,,,,"stpu","brdi",,,,
"pilarcitos","2","3","browsed","1",,,,,,,"stpu","brdi",,,,
