"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","3","3","browsed","1","bapi",,,,"gnca","brni","stpu","avba","brdi","brho",,
"pilarcitos","3","3","browsed","1",,,,,"femy","brdi","brho","stpu","avba","ardo",,
"pilarcitos","3","3","browsed","1",,,,,"avba","stpu","brho","femy",,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","avba","femy","brho",,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy","brdi",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","ardo","femy",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy","brho","avba",,,,
"pilarcitos","3","3","browsed","1",,,,,"avba","femy","brdi","brho",,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"femy","brho","brdi","avba","ceme",,,
"pilarcitos","3","3","browsed","1",,,,,"brdi","brho","stpu",,,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"brho","stpu","femy",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","ardo","brho",,,,,
"pilarcitos","3","3","browsed","1",,,,,"ceme","stpu","femy","brho",,,,
"pilarcitos","3","3","browsed","1",,,,,"brho","femy","stpu","ardo","ceme","gnca",,
"pilarcitos","3","3","browsed","1",,,,,"brho","stpu","ardo","femy",,,,
"pilarcitos","3","3","browsed","1",,,,,"femy","brho","avba",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","avba","femy","fepe",,,,
"pilarcitos","3","3","browsed","1",,,,,"avba","fepe","brho","femy",,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy","brdi",,,,,
"pilarcitos","3","3","browsed","1",,,,,"avba","brdi","femy","brho",,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","avba","brdi","brho","ceme",,,
"pilarcitos","3","3","browsed","1",,,,,"avba","stpu","brho","femy",,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"stpu","femy","brho",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy","brho","brdi","gedi",,,
"pilarcitos","3","3","browsed","1",,,,,"femy","stpu","brdi",,,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"stpu","brdi","brho",,,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"stpu","femy","brho",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy","brho","gedi",,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","brho","brdi","avba","femy",,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy","brho","ceme",,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"stpu","brho","fepe",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","brho","femy",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy",,,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","brho","ardo","ceme",,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"stpu",,,,,,,
"pilarcitos","3","3","browsed","1","bapi",,,,"stpu","sacr","brdi","ardo","femy",,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","femy","brdi",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","brdi","avba",,,,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","brho","brdi","sacr","femy",,,
"pilarcitos","3","3","browsed","1",,,,,"stpu","brdi","sacr","brho",,,,
