"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","gapo","jupa",,,"gapo","jupa",,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","ruac",,,,"ruac",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","ag",,,,"ag",,,,,,,
"barloy","0","5","control","2","ag",,,,"ag",,,,,,,
"barloy","0","5","control","2","jupa",,,,"jupa",,,,,,,
"barloy","0","5","control","2","ruac",,,,"ruac",,,,,,,
"barloy","0","5","control","2","quag",,,,"jupa",,,,,,,
"barloy","0","5","control","2","quag",,,,"jupa",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"jupa",,,,,,,
"barloy","0","5","control","2",,,,,"jupa",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"jupa",,,,,,,
"barloy","0","5","control","2",,,,,"jupa",,,,,,,
"barloy","0","5","control","2",,,,,"jupa",,,,,,,
"barloy","0","5","control","2",,,,,"jupa",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2",,,,,"ag",,,,,,,
"barloy","0","5","control","2","luar",,,,"ag",,,,,,,
"barloy","0","5","control","2","luar",,,,"ag",,,,,,,
"barloy","0","5","control","2","luar",,,,"ag",,,,,,,
