"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","4","3","browsed","1",,,,,"onn","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"l",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1","d",,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1","d",,,,"onh","ag",,,,,,
"barloy","4","3","browsed","1","d",,,,"onh","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"jusp","onh","ag",,,,,
"barloy","4","3","browsed","1",,,,,"masp","onh",,,,,,
"barloy","4","3","browsed","1",,,,,"masp","onh",,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"onh","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"onh","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh","bu",,,,,,
"barloy","4","3","browsed","1",,,,,"onh","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"onh",,,,,,,
"barloy","4","3","browsed","1",,,,,"l",,,,,,,
"barloy","4","3","browsed","1",,,,,"l",,,,,,,
"barloy","4","3","browsed","1",,,,,"l",,,,,,,
"barloy","4","3","browsed","1",,,,,"l",,,,,,,
"barloy","4","3","browsed","1",,,,,"bg",,,,,,,
"barloy","4","3","browsed","1",,,,,"l",,,,,,,
"barloy","4","3","browsed","1",,,,,"bu","ag",,,,,,
"barloy","4","3","browsed","1",,,,,"ag",,,,,,,
"barloy","4","3","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","1","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","1","bapi",,,,"ag",,,,,,,
