"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","3","3","browsed","2",,,,,"brdi","brho","femy","stpu",,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi","ardo","femy","brho",,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"femy","brdi",,,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"brdi",,,,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","brdi","brho",,,,,
"pilarcitos","3","3","browsed","2",,,,,"fepe","brdi",,,,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi","brho","letr",,,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi",,,,,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi","brho","ceme","letr",,,,
"pilarcitos","3","3","browsed","2",,,,,"ceme","brdi","femy",,,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi","ardo",,,,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi","letr","stpu","ardo",,,,
"pilarcitos","3","3","browsed","2",,,,,"bapi","brdi","brho","femy",,,,
"pilarcitos","3","3","browsed","2",,,,,"stpu","femy","brdi",,,,,
"pilarcitos","3","3","browsed","2",,,,,"femy","ceme","ardo","stpu","brho",,,
"pilarcitos","3","3","browsed","2","bapi",,,,"femy","stpu","brdi",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","femy","brho",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"avba","femy","brho","ceme","gapo",,,
"pilarcitos","3","3","browsed","2",,,,,"fepe","avba","brho","stpu","femy",,,
"pilarcitos","3","3","browsed","2",,,,,"brho","femy","stpu",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","femy","gapo","brho",,,,
"pilarcitos","3","3","browsed","2",,,,,"gapo","brho","femy",,,,,
"pilarcitos","3","3","browsed","2",,,,,"brho","femy","stpu",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","brdi","brho",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","brho","femy","anar",,,,
"pilarcitos","3","3","browsed","2",,,,,"femy","brho",,,,,,
"pilarcitos","3","3","browsed","2",,,,,"brho","stpu","bapi",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","gapo",,,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","brho","femy",,,,,
"pilarcitos","3","3","browsed","2",,,,,"stpu","brho","femy","trau",,,,
"pilarcitos","3","3","browsed","2",,,,,"brho","femy","stpu",,,,,
"pilarcitos","3","3","browsed","2",,,,,"brni","brho","erbo","stpu",,,,
"pilarcitos","3","3","browsed","2",,,,,"stpu","femy",,,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"stpu","femy","brdi",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"fepe","brho","stpu",,,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi","brho","fepe","femy",,,,
"pilarcitos","3","3","browsed","2",,,,,"brdi","stpu","brho","femy","ceme",,,
"pilarcitos","3","3","browsed","2",,,,,"brho","stpu","ceme",,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"brdi","stpu",,,,,,
"pilarcitos","3","3","browsed","2","bapi",,,,"brdi",,,,,,,
