"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","2","3","control","1",,,,,"anar","same",,,,,,
"pilarcitos","2","3","control","1",,,,,"gapo",,,,,,,
"pilarcitos","2","3","control","1",,,,,"l",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"l",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr","same",,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr","chca","gapo",,,,,
"pilarcitos","2","3","control","1",,,,,"sacr","chca","gapo",,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,"gapo",,,,,
"pilarcitos","2","3","control","1",,,,,"sacr","chca",,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr",,"gapo",,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"l",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"o",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"l",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"l",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr","anar",,,,,,
"pilarcitos","2","3","control","1",,,,,"sacr","gapo",,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr","anar",,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr","avba","gapo",,,,,
"pilarcitos","2","3","control","1",,,,,"sacr","gapo",,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr","bapi",,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"l",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","3","control","1","d",,,,"sacr",,,,,,,
