"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","3","browsed","2","bapi",,,,"stpu","femy","brdi",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"brdi","aica","femy",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"brdi",,,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"gemo","brdi","gapo","femy",,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","gapo",,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","brdi","anar",,,,,
"pilarcitos","6","3","browsed","2",,,,,"brdi","aica","femy",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","brho",,,,,,
"pilarcitos","6","3","browsed","2",,,,,"elgl","brho","femy",,,,,
"pilarcitos","6","3","browsed","2",,,,,"fepe","brho","gemo","hygl","femy",,,
"pilarcitos","6","3","browsed","2",,,,,"gemo","brdi","stpu","femy",,,,
"pilarcitos","6","3","browsed","2",,,,,"stpu","fepe","brdi","brho",,,,
"pilarcitos","6","3","browsed","2",,,,,"brdi","stpu",,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"stpu","femy","brdi","brho",,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"ardo","brho","stpu","femy","brdi",,,
"pilarcitos","6","3","browsed","2","bapi",,,,"gapo","femy","brdi","ardo","stpu",,,
"pilarcitos","6","3","browsed","2","bapi",,,,"gapo","brdi","femy",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"gapo","brho","femy","gemo","brdi",,,
"pilarcitos","6","3","browsed","2","bapi",,,,"brho","brdi","femy","mepo",,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"gapo","brdi","femy","fepe",,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"ardo","femy","aica","brho",,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","brca",,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","aica","anar",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","aica","gemo",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","brho",,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","gemo",,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"stpu","brho","gapo","femy",,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"brho",,,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","brho","gapo",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"gemo","femy","stpu","gapo",,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy",,,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","brdi","stpu",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","anar","gemo",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"mepo","brdi","femy",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"brdi","gemo",,,,,,
"pilarcitos","6","3","browsed","2",,,,,"bapi","ardo","aica",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"femy","ceme",,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"gemo","femy",,,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"sacr","brdi","femy",,,,,
"pilarcitos","6","3","browsed","2","bapi",,,,"brdi","femy",,,,,,
