"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","1","browsed","2",,,,,"brho","brdi","femy",,,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","femy","gemo",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brho","brdi","dead","femy",,,,
"pilarcitos","6","1","browsed","2",,,,,"brho","brdi","gapo",,,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","femy","ceme","vite",,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","femy","ceme",,,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","brho","gapo","gemo",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","gapo","gasp",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","gapo",,,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","gapo","masp",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"gapo","brho","gemo","masp","capy",,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","gapo","femy","gapo","gemo",,
"pilarcitos","6","1","browsed","2",,,,,"femy","brho","gapo","ceme","anar","gasp",,
"pilarcitos","6","1","browsed","2",,,,,"brdi","femy","gapo","sool",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"gapo","stpu","brdi","gemo","ceme",,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","fepe",,,,,
"pilarcitos","6","1","browsed","2",,,,,"gapo","femy","brho","masp","anar","stpu",,
"pilarcitos","6","1","browsed","2",,,,,"gemo","femy","gapo","brho","fepe","sacr","brdi",
"pilarcitos","6","1","browsed","2",,,,,"brho","ceme","brdi","avba",,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","brho","sool","brho","masp",,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brho","masp","sacr","avba","brdi",,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","brho","brma",,,,,
"pilarcitos","6","1","browsed","2",,,,,"brho","brdi",,,,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","brho","stpu","masp",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"gapo","brdi","femy",,,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"gapo","brdi","sacr","brho",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","gapo","vihi",,,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brho","vihi","gapo","femy",,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","gapo","vihi","anar","fepe",,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","vihi","brho","femy",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","gapo","anar","femy",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","vite","brho",,,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","gapo","anar",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","gapo",,,,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","gapo","masp",,,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","avba","vite","gapo",,,,
"pilarcitos","6","1","browsed","2",,,,,"brdi","brho","gapo","femy","gemo",,,
"pilarcitos","6","1","browsed","2",,,,,"gapo","brdi","masp","tran","ag",,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","masp","gemo",,,,
"pilarcitos","6","1","browsed","2","bapi",,,,"brdi","brho","femy",,,,,
