"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","1","control","1","bapi",,,,"jusp","todi","femy","sacr",,,,
"pilarcitos","6","1","control","1","bapi",,,,"jusp","todi","femy","sacr","capy","gemo","vite","brdi"
"pilarcitos","6","1","control","1","bapi",,,,"jusp","brho","vite",,,,,
"pilarcitos","6","1","control","1","bapi",,,,"gemo","psca","femy",,,,,
"pilarcitos","6","1","control","1","bapi",,,,"vite",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"l",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"sacr","jusp","anca",,,,,
"pilarcitos","6","1","control","1",,,,,"l",,,,,,,
"pilarcitos","6","1","control","1",,,,,"dead",,,,,,,
"pilarcitos","6","1","control","1",,,,,"sacr","dead",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"femy",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"femy",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"femy","fepe",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"sacr","fepe","todi",,,,,
"pilarcitos","6","1","control","1","bapi",,,,"todi","fepe",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"femy","fepe",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"femy","fepe",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,,,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,,,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe","jusp",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe","anca",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"jusp","sacr","fepe",,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe","ceme",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe","jusp",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,,,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"sacr","fepe","anca",,,,,
"pilarcitos","6","1","control","1","bapi",,,,"masp",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"anca",,,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe","anca",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"capy","gemo","anca",,,,,
"pilarcitos","6","1","control","1","bapi",,,,"jusp","anca",,,,,,
"pilarcitos","6","1","control","1","bapi",,,,"fepe","anca",,,,,,
