"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","1","1","control","2","bapi",,,,"clpe","gapo",,,,,,
"barloy","1","1","control","2","bapi",,,,"chca","clpe","ptdr",,,,,
"barloy","1","1","control","2","bapi",,,,"ptdr","anca",,,,,,
"barloy","1","1","control","2","bapi",,,,"chca","ptdr",,,,,,
"barloy","1","1","control","2","bapi",,,,"ptdr",,,,,,,
"barloy","1","1","control","2","bapi",,,,"clpe","ptdr",,,,,,
"barloy","1","1","control","2","bapi",,,,"sacr","ptdr",,,,,,
"barloy","1","1","control","2","bapi",,,,"sacr","chca","ptdr",,,,,
"barloy","1","1","control","2","bapi",,,,"sacr","chca","ptdr",,,,,
"barloy","1","1","control","2","bapi",,,,"sacr","brdi","chca","ptdr",,,,
"barloy","1","1","control","2","bapi",,,,"brdi","ptdr",,,,,,
"barloy","1","1","control","2","bapi",,,,"chca","ptdr",,,,,,
"barloy","1","1","control","2","bapi",,,,"chca",,,,,,,
"barloy","1","1","control","2","bapi",,,,"chca","brma",,,,,,
"barloy","1","1","control","2","bapi",,,,"brdi","brma",,,,,,
"barloy","1","1","control","2","bapi",,,,"brdi","brma",,,,,,
"barloy","1","1","control","2","bapi",,,,"chca","coma","brdi","brma",,,,
"barloy","1","1","control","2","bapi",,,,"chca","brma","brdi",,,,,
"barloy","1","1","control","2","bapi",,,,"brdi",,,,,,,
"barloy","1","1","control","2","bapi",,,,"brma","brdi",,,,,,
"barloy","1","1","control","2","bapi",,,,"brdi",,,,,,,
"barloy","1","1","control","2","bapi",,,,"todi","brca","brdi","chca",,,,
"barloy","1","1","control","2","bapi",,,,"brdi","todi","sacr",,,,,
"barloy","1","1","control","2","bapi",,,,"sacr","brca","brdi",,,,,
"barloy","1","1","control","2",,,,,"brca","brdi","gapo","todi",,,,
"barloy","1","1","control","2",,,,,"brca","brdi",,,,,,
"barloy","1","1","control","2","dead",,,,"fepe","gapo","brdi",,,,,
"barloy","1","1","control","2","dead",,,,"brca","gapo",,,,,,
"barloy","1","1","control","2","dead",,,,"brca","brdi","clpe",,,,,
"barloy","1","1","control","2",,,,,"brdi","clpe",,,,,,
"barloy","1","1","control","2","bapi",,,,"sacr","brho","vumy",,,,,
"barloy","1","1","control","2","bapi",,,,"sacr","brdi","gapo",,,,,
"barloy","1","1","control","2","bapi",,,,"brdi",,,,,,,
"barloy","1","1","control","2","bapi",,,,"brdi","gapo",,,,,,
"barloy","1","1","control","2","bapi",,,,"brdi",,,,,,,
"barloy","1","1","control","2","bapi",,,,"brdi",,,,,,,
"barloy","1","1","control","2","bapi",,,,"brdi",,,,,,,
"barloy","1","1","control","2",,,,,,,,,,,,
"barloy","1","1","control","2",,,,,,,,,,,,
"barloy","1","1","control","2",,,,,,,,,,,,
