"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","1","5","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","bapi",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","bapi",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","bapi",,,,"gapo","brdi",,,,,,
"barloy","1","5","browsed","2","bapi",,,,"gapo","brdi",,,,,,
"barloy","1","5","browsed","2","bapi",,,,"l",,,,,,,
"barloy","1","5","browsed","2","bapi",,,,"jupa",,,,,,,
"barloy","1","5","browsed","2","bapi",,,,"jupa",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","jupa",,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","na",,,,"ruac",,,,,,,
"barloy","1","5","browsed","2","na",,,,"ruac","brdi",,,,,,
"barloy","1","5","browsed","2","na",,,,"ruac","brdi",,,,,,
"barloy","1","5","browsed","2","na",,,,"ruac","brdi",,,,,,
"barloy","1","5","browsed","2","na",,,,"ruac","brdi","femy",,,,,
"barloy","1","5","browsed","2","quag",,,,"brdi","femy",,,,,,
"barloy","1","5","browsed","2","quag",,,,"ruac","brdi",,,,,,
"barloy","1","5","browsed","2","quag",,,,"l",,,,,,,
"barloy","1","5","browsed","2","quag",,,,"juph",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","brho",,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","femy",,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","brho",,,,,,
"barloy","1","5","browsed","2","na",,,,"ruac","femy",,,,,,
"barloy","1","5","browsed","2","na",,,,"ruac","femy",,,,,,
"barloy","1","5","browsed","2","na",,,,"femy","brho",,,,,,
"barloy","1","5","browsed","2","na",,,,"femy",,,,,,,
"barloy","1","5","browsed","2","na",,,,"femy",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","femy","ruac",,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","femy",,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","brho",,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","jupa",,,,,,
"barloy","1","5","browsed","2","na",,,,"jupa",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi","jupa",,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","luar",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","luar",,,,"brdi",,,,,,,
"barloy","1","5","browsed","2","na",,,,"brdi",,,,,,,
