"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"aica",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"anar","sacr",,,,,,
"pilarcitos","2","2","control","2","bapi","d",,,"anar",,,,,,,
"pilarcitos","2","2","control","2",,,,,"anar",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"bg",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr","anar",,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"gapo",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr","anar","aica",,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr","jusp",,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"anar","sacr",,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"vumy",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"anar","sacr",,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"anar","gapo",,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"anar",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"anar",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","d",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","d",,,,"anar",,,,,,,
"pilarcitos","2","2","control","2",,,,,"anar",,,,,,,
"pilarcitos","2","2","control","2",,,,,"anar",,,,,,,
"pilarcitos","2","2","control","2","d",,,,"l",,,,,,,
"pilarcitos","2","2","control","2","d",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","d",,,,"brdi",,,,,,,
"pilarcitos","2","2","control","2","bapi","d",,,"bg",,,,,,,
"pilarcitos","2","2","control","2","bapi","d",,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","2","control","2","bapi",,,,"sacr","gapo",,,,,,
