"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","1","2","browsed","2","na",,,,"brdi","brca","aica",,,,,
"barloy","1","2","browsed","2","na",,,,"brca",,,,,,,
"barloy","1","2","browsed","2","na",,,,"brca","brho","aica",,,,,
"barloy","1","2","browsed","2","na",,,,"brdi","aica",,,,,,
"barloy","1","2","browsed","2","na",,,,"bapi","vumy","brca",,,,,
"barloy","1","2","browsed","2","na",,,,"brca","aica",,,,,,
"barloy","1","2","browsed","2","arca",,,,"aica",,,,,,,
"barloy","1","2","browsed","2","d",,,,"vumy",,,,,,,
"barloy","1","2","browsed","2","todi",,,,"vumy","brho",,,,,,
"barloy","1","2","browsed","2","na",,,,"brca","gapo","vumy",,,,,
"barloy","1","2","browsed","2","todi",,,,"l",,,,,,,
"barloy","1","2","browsed","2","d",,,,"l",,,,,,,
"barloy","1","2","browsed","2","todi",,,,"brca","vumy",,,,,,
"barloy","1","2","browsed","2","d",,,,"brho","aica",,,,,,
"barloy","1","2","browsed","2","bapi",,,,"gapo","aica",,,,,,
"barloy","1","2","browsed","2","bapi",,,,"brdi",,,,,,,
"barloy","1","2","browsed","2","bapi",,,,"brca",,,,,,,
"barloy","1","2","browsed","2","bapi",,,,"brca",,,,,,,
"barloy","1","2","browsed","2","na",,,,"miau",,,,,,,
"barloy","1","2","browsed","2","na",,,,"brca",,,,,,,
"barloy","1","2","browsed","2","na",,,,"miau","elgl",,,,,,
"barloy","1","2","browsed","2","na",,,,"aica","sacr","vumy",,,,,
"barloy","1","2","browsed","2","miau",,,,"elgl","aica",,,,,,
"barloy","1","2","browsed","2","todi",,,,"elgl",,,,,,,
"barloy","1","2","browsed","2","d",,,,"l",,,,,,,
"barloy","1","2","browsed","2","bapi",,,,"gapo","vumy",,,,,,
"barloy","1","2","browsed","2","d",,,,"elgl","vumy",,,,,,
"barloy","1","2","browsed","2","na",,,,"vumy",,,,,,,
"barloy","1","2","browsed","2","na",,,,"brho","vumy","gapo","gemo",,,,
"barloy","1","2","browsed","2","na",,,,"vumy","brdi","gapo",,,,,
"barloy","1","2","browsed","2","na",,,,"brdi","brho","vumy",,,,,
"barloy","1","2","browsed","2","na",,,,"brho","vumy","ruac",,,,,
"barloy","1","2","browsed","2","na",,,,"ruac","vumy",,,,,,
"barloy","1","2","browsed","2","na",,,,"vumy",,,,,,,
"barloy","1","2","browsed","2","na",,,,"brdi","brho",,,,,,
"barloy","1","2","browsed","2","na",,,,"brdi","vumy",,,,,,
"barloy","1","2","browsed","2","na",,,,"brdi","vumy",,,,,,
"barloy","1","2","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","2","browsed","2","na",,,,"brho",,,,,,,
"barloy","1","2","browsed","2","na",,,,"brho",,,,,,,
