"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","2","2","browsed","1","d",,,,"sacr","anar","vumy","mepo",,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","anar",,,,,,
"pilarcitos","2","2","browsed","1","d",,,,"vumy","sacr","anar",,,,,
"pilarcitos","2","2","browsed","1","d",,,,"vumy","sacr",,,,,,
"pilarcitos","2","2","browsed","1","d",,,,"sacr","brdi","anar",,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","vumy","anar","brdi",,,,
"pilarcitos","2","2","browsed","1",,,,,"brdi","vumy",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","ceme","brne",,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","anar",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sima","anar","vumy",,,,,
"pilarcitos","2","2","browsed","1",,,,,"sima","brdi","sacr",,,,,
"pilarcitos","2","2","browsed","1",,,,,"vumy","anar",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","vumy","anar","sool",,,,
"pilarcitos","2","2","browsed","1",,,,,"brdi","ardo",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"vumy",,,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","anar",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","brdi",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"ardo","sacr","anar",,,,,
"pilarcitos","2","2","browsed","1",,,,,"anar","sacr","vumy",,,,,
"pilarcitos","2","2","browsed","1","bapi",,,,"ardo","anar","vumy",,,,,
"pilarcitos","2","2","browsed","1","bapi",,,,"sacr","anar","lope",,,,,
"pilarcitos","2","2","browsed","1","bapi",,,,"sacr","lope","anar",,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr",,,,,,,
"pilarcitos","2","2","browsed","1",,,,,"brne",,,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr",,,,,,,
"pilarcitos","2","2","browsed","1","d",,,,"sacr","brdi",,,,,,
"pilarcitos","2","2","browsed","1","d",,,,"masa","sacr","ardo",,,,,
"pilarcitos","2","2","browsed","1",,,,,"vumy","brne","anar",,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","vumy","brho",,,,,
"pilarcitos","2","2","browsed","1",,,,,"ceme",,,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","ardo","ceme","letr",,,,
"pilarcitos","2","2","browsed","1",,,,,"brdi","ceme",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","ceme",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","brdi","ardo","anar",,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr",,,,,,,
"pilarcitos","2","2","browsed","1",,,,,"vumy","sacr",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr",,,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","vumy",,,,,,
"pilarcitos","2","2","browsed","1",,,,,"sacr","sool",,,,,,
"pilarcitos","2","2","browsed","1","bapi",,,,"sacr",,,,,,,
