"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","2","1","browsed","1",,,,,"sacr","vumy",,,,,,
"pilarcitos","2","1","browsed","1","d",,,,"anar","vumy",,,,,,
"pilarcitos","2","1","browsed","1","d",,,,"anar",,,,,,,
"pilarcitos","2","1","browsed","1","d",,,,"anar","vumy",,,,,,
"pilarcitos","2","1","browsed","1","d",,,,"l",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr","anar",,,,,,
"pilarcitos","2","1","browsed","1",,,,,"vumy","anar",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"sacr","vumy",,,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr","anar",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"sacr","anar",,,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr","ceme",,,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"anar",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"gapo",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"vumy","sacr",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"ceme","gapo",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"l",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr","vumy",,,,,,
"pilarcitos","2","1","browsed","1","d",,,,"ceme","sacr",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"gapo",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"vumy","ceme","gapo",,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"gapo","ceme",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"ceme","anar","vumy",,,,,
"pilarcitos","2","1","browsed","1",,,,,"vumy","anar",,,,,,
"pilarcitos","2","1","browsed","1",,,,,"vumy","anar",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"vumy",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"chca","vumy","anar","ceme",,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr","vumy",,,,,,
"pilarcitos","2","1","browsed","1",,,,,"gapo","sacr","vumy",,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr","anar","vumy",,,,,
"pilarcitos","2","1","browsed","1",,,,,"sacr","gapo",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"capy",,,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"anar","sacr",,,,,,
"pilarcitos","2","1","browsed","1","bapi",,,,"vumy","sacr","anar",,,,,
"pilarcitos","2","1","browsed","1","d",,,,"vumy",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"vumy","sacr","ceme",,,,,
"pilarcitos","2","1","browsed","1","d",,,,"l",,,,,,,
"pilarcitos","2","1","browsed","1",,,,,"vumy","anar",,,,,,
