"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","5","3","control","1",,,,,"ceme","brdi",,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme","gapo",,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,"d",,,,,,,
"pilarcitos","5","3","control","1",,,,,"d",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme","sacr",,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme","sool",,,,,,
"pilarcitos","5","3","control","1",,,,,"sacr",,,,,,,
"pilarcitos","5","3","control","1",,,,,"ceme",,,,,,,
"pilarcitos","5","3","control","1",,,,,,,,,,,,
"pilarcitos","5","3","control","1",,,,,"d",,,,,,,
"pilarcitos","5","3","control","1",,,,,,,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"d",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"d",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"d",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"d",,,,,,,
"pilarcitos","5","3","control","1",,,,,"d",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"d",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bapi",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bapi",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"gapo",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,,,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"l",,,,,,,
"pilarcitos","5","3","control","1","bapi",,,,"d",,,,,,,
