"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","1","6","control","2","d",,,,"stpu",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"vusp","stpu",,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"bg",,,,,,,
"pilarcitos","1","6","control","2",,,,,"bg",,,,,,,
"pilarcitos","1","6","control","2",,,,,"bg",,,,,,,
"pilarcitos","1","6","control","2",,,,,"stpu",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"stpu",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"bg",,,,,,,
"pilarcitos","1","6","control","2",,,,,"vusp","stsp",,,,,,
"pilarcitos","1","6","control","2","d",,,,"stsp","vusp",,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"stsp","vusp",,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"vusp",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"erbo",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"aica",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"anar",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"bg",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"anar",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"stsp",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"stpu",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"stpu",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"anar","ag",,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"bg",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"aica",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"stsp",,,,,,,
"pilarcitos","1","6","control","2","d",,,,"bg",,,,,,,
"pilarcitos","1","6","control","2",,,,,"bapi","stsp",,,,,,
"pilarcitos","1","6","control","2",,,,,"stpu",,,,,,,
"pilarcitos","1","6","control","2",,,,,"bg",,,,,,,
"pilarcitos","1","6","control","2",,,,,"bg",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"stsp",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"stsp",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"anar",,,,,,,
"pilarcitos","1","6","control","2","bapi",,,,"stpu",,,,,,,
"pilarcitos","1","6","control","2",,,,,"vusp",,,,,,,
"pilarcitos","1","6","control","2",,,,,"anar",,,,,,,
"pilarcitos","1","6","control","2",,,,,"hygl",,,,,,,
"pilarcitos","1","6","control","2",,,,,"l",,,,,,,
