"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","2","2","browsed","2",,,,,"vumy","anar",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"hosp",,,,,,,
"pilarcitos","2","2","browsed","2",,,,,"hosp",,,,,,,
"pilarcitos","2","2","browsed","2",,,,,"lope","hosp",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"hosp","lope",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"hosp","mepo",,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"hosp","lope",,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"vumy",,,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"sacr","vumy",,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"brdi","hosp","ardo",,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"vumy","anar",,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"lope","vumy",,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"vumy","brne",,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"vumy","brdi",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","anar",,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"vumy","anar","brho","ceme",,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy",,,,,,,
"pilarcitos","2","2","browsed","2","bapi",,,,"vumy","brdi",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"ardo","vumy","brdi",,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","sacr",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy",,,,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","elgl","anar",,,,,
"pilarcitos","2","2","browsed","2","d",,,,"elgl",,,,,,,
"pilarcitos","2","2","browsed","2",,,,,"brca","vumy",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy",,,,,,,
"pilarcitos","2","2","browsed","2","d",,,,"ardo","vumy","brca","brdi",,,,
"pilarcitos","2","2","browsed","2",,,,,"brca","sacr","vumy","ceme","brdi",,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","brca","brne",,,,,
"pilarcitos","2","2","browsed","2",,,,,"ardo","brdi","vumy",,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","avba",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","brca",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","brne","anar","mepo",,,,
"pilarcitos","2","2","browsed","2",,,,,"brca","vumy",,,,,,
"pilarcitos","2","2","browsed","2",,,,,"brca","vumy","anar",,,,,
"pilarcitos","2","2","browsed","2",,,,,"brca","anar","vumy",,,,,
"pilarcitos","2","2","browsed","2",,,,,"vumy","brca","aica",,,,,
"pilarcitos","2","2","browsed","2",,,,,"lope","brca","vumy",,,,,
"pilarcitos","2","2","browsed","2",,,,,"sool","brca","vumy",,,,,
"pilarcitos","2","2","browsed","2",,,,,"ardo","brca","vumy",,,,,
"pilarcitos","2","2","browsed","2",,,,,"o","brca","vumy",,,,,
