"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","1","4","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","4","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","4","browsed","2","na",,,,"bapi",,,,,,,
"barloy","1","4","browsed","2","na",,,,"bapi",,,,,,,
"barloy","1","4","browsed","2","na",,,,"bapi","brdi",,,,,,
"barloy","1","4","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","4","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","4","browsed","2","na",,,,"juph",,,,,,,
"barloy","1","4","browsed","2","na",,,,"brdi","brho",,,,,,
"barloy","1","4","browsed","2","na",,,,"brdi","brho",,,,,,
"barloy","1","4","browsed","2","na",,,,"l",,,,,,,
"barloy","1","4","browsed","2","na",,,,"brdi",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"brdi",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"jupa",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"gedi","jupa",,,,,,
"barloy","1","4","browsed","2","na",,,,"jupa",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"visa","brdi",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"jupa","brdi",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"jupa",,,,,,,
"barloy","1","4","browsed","2","na",,,,"juoc","juph",,,,,,
"barloy","1","4","browsed","2","na",,,,"jupa","brmi",,,,,,
"barloy","1","4","browsed","2","na",,,,"jupa","juph",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"jupa","juph",,,,,,
"barloy","1","4","browsed","2","na",,,,"brho",,,,,,,
"barloy","1","4","browsed","2","na",,,,"brho","juoc",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"femy","juoc",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"femy",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"juoc",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"gedi",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"gedi",,,,,,,
"barloy","1","4","browsed","2","na",,,,"gedi","gaap","juph",,,,,
"barloy","1","4","browsed","2","na",,,,"gaap","juph",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"juoc","juph",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"juoc","juph",,,,,,
"barloy","1","4","browsed","2","na",,,,"visa","juoc",,,,,,
"barloy","1","4","browsed","2","bapi",,,,"juph",,,,,,,
"barloy","1","4","browsed","2","bapi",,,,"brdi","visa","juph",,,,,
"barloy","1","4","browsed","2","na",,,,"juph",,,,,,,
"barloy","1","4","browsed","2","na",,,,"juph",,,,,,,
"barloy","1","4","browsed","2","na",,,,"brdi","juph",,,,,,
