"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp","o",,,,,,
"barloy","0","2","control","1","d",,,,"jusp",,,,,,,
"barloy","0","2","control","1","d",,,,"jusp","o",,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1","arca",,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"l",,,,,,,
"barloy","0","2","control","1",,,,,"l",,,,,,,
"barloy","0","2","control","1","bapi",,,,"l",,,,,,,
"barloy","0","2","control","1","bapi",,,,"l",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1","bapi",,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"l",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"jusp",,,,,,,
"barloy","0","2","control","1",,,,,"l",,,,,,,
"barloy","0","2","control","1",,,,,"l",,,,,,,
"barloy","0","2","control","1","bapi",,,,"l",,,,,,,
"barloy","0","2","control","1","bapi",,,,"l",,,,,,,
"barloy","0","2","control","1",,,,,"l",,,,,,,
"barloy","0","2","control","1",,,,,"l",,,,,,,
