"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","2","browsed","1","bapi",,,,"vite","todi","brdi",,,,,
"pilarcitos","6","2","browsed","1","bapi","todi",,,"todi","vite","brdi",,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"todi","vite","ardo","brdi",,,,
"pilarcitos","6","2","browsed","1","dead",,,,"jupa","brdi","gemo","vite","ardo",,,
"pilarcitos","6","2","browsed","1",,,,,"jupa","vite","gemo","brho","stbu",,,
"pilarcitos","6","2","browsed","1","l",,,,"jupa","vite",,,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"jupa","vite","capy",,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"jupa","brho",,,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"jupa","brdi","gemo","brho",,,,
"pilarcitos","6","2","browsed","1",,,,,"brdi","ardo","jupa","gemo","sacr",,,
"pilarcitos","6","2","browsed","1",,,,,"brdi","brho","gemo","amsp",,,,
"pilarcitos","6","2","browsed","1",,,,,"brdi","brho","gemo","fepe",,,,
"pilarcitos","6","2","browsed","1",,,,,"vite","brdi","ardo","brho","gemo","l",,
"pilarcitos","6","2","browsed","1",,,,,"ardo","gemo","brdi","brho","vite",,,
"pilarcitos","6","2","browsed","1",,,,,"ardo","gemo","vite","capy",,,,
"pilarcitos","6","2","browsed","1",,,,,"ardo","fepe","gemo",,,,,
"pilarcitos","6","2","browsed","1",,,,,"capy","fepe","ardo","gemo",,,,
"pilarcitos","6","2","browsed","1",,,,,"gemo","brho","fepe","vite",,,,
"pilarcitos","6","2","browsed","1",,,,,"gemo","femy","vite",,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"ardo","femy","amsp","brho",,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"gemo","femy","brho","sacr",,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"vite","brho","femy","capy",,,,
"pilarcitos","6","2","browsed","1",,,,,"vite","brho","ardo","gemo","capy",,,
"pilarcitos","6","2","browsed","1",,,,,"gemo","brho","capy",,,,,
"pilarcitos","6","2","browsed","1",,,,,"gemo","brho","brdi",,,,,
"pilarcitos","6","2","browsed","1",,,,,"brdi","gemo","vite","gapo","brho",,,
"pilarcitos","6","2","browsed","1",,,,,"vite","femy","gapo",,,,,
"pilarcitos","6","2","browsed","1",,,,,"vite","brdi",,,,,,
"pilarcitos","6","2","browsed","1",,,,,"vite","brdi","gemo",,,,,
"pilarcitos","6","2","browsed","1",,,,,"brdi","gemo","vite",,,,,
"pilarcitos","6","2","browsed","1",,,,,"l",,,,,,,
"pilarcitos","6","2","browsed","1",,,,,"vite","mepo",,,,,,
"pilarcitos","6","2","browsed","1",,,,,"ardo","vite",,,,,,
"pilarcitos","6","2","browsed","1",,,,,"vite","gemo","sool",,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"vite","femy","gemo",,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"vite","gemo",,,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"vite","gemo",,,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"vite","mepo","gemo",,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"sacr","brho","femy",,,,,
"pilarcitos","6","2","browsed","1","bapi",,,,"vite","gemo","mepo",,,,,
