"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","1","3","control","1",,,,,"brdi","gapo",,,,,,
"barloy","1","3","control","1",,,,,"brdi","gapo",,,,,,
"barloy","1","3","control","1","d",,,,"brho","brdi","gapo","gedi","vumy",,,
"barloy","1","3","control","1",,,,,"brho","brdi","vumy",,,,,
"barloy","1","3","control","1",,,,,"brdi","brho","gapo",,,,,
"barloy","1","3","control","1",,,,,"brdi","brho","vumy",,,,,
"barloy","1","3","control","1",,,,,"brho","brdi","vumy",,,,,
"barloy","1","3","control","1",,,,,"brho","brdi","vumy",,,,,
"barloy","1","3","control","1",,,,,"brdi","brho","vumy",,,,,
"barloy","1","3","control","1","bapi",,,,"brho","vumy",,,,,,
"barloy","1","3","control","1","bapi",,,,"brdi","brho","vumy",,,,,
"barloy","1","3","control","1","na",,,,"brdi",,,,,,,
"barloy","1","3","control","1","bapi",,,,"brho","brdi",,,,,,
"barloy","1","3","control","1","bapi",,,,"vumy","brdi","jupa",,,,,
"barloy","1","3","control","1","bapi",,,,"brdi","vumy","brho",,,,,
"barloy","1","3","control","1","bapi",,,,"brho","vumy",,,,,,
"barloy","1","3","control","1",,,,,"brho","brdi","gedi","jupa",,,,
"barloy","1","3","control","1",,,,,"brdi","brho","clpe",,,,,
"barloy","1","3","control","1",,,,,"bapi","jupa","brho","brdi",,,,
"barloy","1","3","control","1",,,,,"brdi","jupa",,,,,,
"barloy","1","3","control","1","bapi",,,,"brdi","gedi","coma",,,,,
"barloy","1","3","control","1",,,,,"brdi","gedi","jupa","vumy",,,,
"barloy","1","3","control","1",,,,,"brdi","gedi","juph",,,,,
"barloy","1","3","control","1",,,,,"brdi","vumy","brho",,,,,
"barloy","1","3","control","1","d",,,,"brdi","brho",,,,,,
"barloy","1","3","control","1","bapi",,,,"brho","vumy",,,,,,
"barloy","1","3","control","1","bapi",,,,"eltr","brho","gedi",,,,,
"barloy","1","3","control","1","bapi",,,,"eltr","gedi","vumy","juph",,,,
"barloy","1","3","control","1","bapi",,,,"gapo","gedi",,,,,,
"barloy","1","3","control","1","bapi",,,,"gapo","gedi","vumy",,,,,
"barloy","1","3","control","1","bapi",,,,"brho","vumy",,,,,,
"barloy","1","3","control","1","bapi",,,,"vumy",,,,,,,
"barloy","1","3","control","1","bapi",,,,"gedi","vumy",,,,,,
"barloy","1","3","control","1","bapi",,,,"coma",,,,,,,
"barloy","1","3","control","1",,,,,"vumy","clpe",,,,,,
"barloy","1","3","control","1",,,,,"vumy",,,,,,,
"barloy","1","3","control","1",,,,,"vumy",,,,,,,
"barloy","1","3","control","1",,,,,"gedi","vumy","brmi",,,,,
"barloy","1","3","control","1",,,,,"vumy",,,,,,,
"barloy","1","3","control","1",,,,,"coma","vumy","brdi",,,,,
