"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","0","3","control","1",,,,,"l",,,,,,,
"barloy","0","3","control","1",,,,,"l",,,,,,,
"barloy","0","3","control","1","bapi",,,,"l",,,,,,,
"barloy","0","3","control","1","bapi",,,,"l",,,,,,,
"barloy","0","3","control","1","bapi",,,,"l",,,,,,,
"barloy","0","3","control","1","bapi",,,,"l",,,,,,,
"barloy","0","3","control","1","bapi",,,,"l",,,,,,,
"barloy","0","3","control","1",,,,,"l",,,,,,,
"barloy","0","3","control","1",,,,,"l",,,,,,,
"barloy","0","3","control","1",,,,,"other",,,,,,,
"barloy","0","3","control","1","bapi","ons",,,"l",,,,,,,
"barloy","0","3","control","1","d",,,,"l",,,,,,,
"barloy","0","3","control","1","d",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons","bapi",,,"ag",,,,,,,
"barloy","0","3","control","1","ons","bapi",,,"ag",,,,,,,
"barloy","0","3","control","1","ons","bapi",,,"ju",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1",,,,,"l",,,,,,,
"barloy","0","3","control","1","d",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","d",,,,"ag",,,,,,,
"barloy","0","3","control","1","d",,,,"ag",,,,,,,
"barloy","0","3","control","1","bapi",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons","bapi",,,"ju",,,,,,,
"barloy","0","3","control","1","ons",,,,"ju",,,,,,,
"barloy","0","3","control","1","ons",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons",,,,"l",,,,,,,
"barloy","0","3","control","1","ons",,,,"ag",,,,,,,
"barloy","0","3","control","1","ons",,,,"ag",,,,,,,
