"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","3","2","control","1","bapi",,,,"aica",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"aica","femy","gaph",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"aica",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"anar",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"femy","gapo",,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"ardo","anar","brho",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr","brho","gapo",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"ardo",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","3","2","control","1",,,,,"sacr","femy",,,,,,
"pilarcitos","3","2","control","1",,,,,"sacr","femy",,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"anar","femy","gaph",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr","ardo","femy",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"gapo","femy",,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"gapo","femy",,,,,,
"pilarcitos","3","2","control","1",,,,,"femy",,,,,,,
"pilarcitos","3","2","control","1",,,,,"sacr","aica","femy",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"aica","gapo","sacr",,,,,
"pilarcitos","3","2","control","1",,,,,"anar","sacr",,,,,,
"pilarcitos","3","2","control","1",,,,,"sacr","gapo",,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr","aica","brca",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr","femy",,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr","femy",,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"femy","aica",,,,,,
"pilarcitos","3","2","control","1",,,,,"aica","femy","sacr",,,,,
"pilarcitos","3","2","control","1","bapi",,,,"femy",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"aica",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"sacr","aica",,,,,,
"pilarcitos","3","2","control","1",,,,,"aica","gapo","bapi",,,,,
"pilarcitos","3","2","control","1",,,,,"bg",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"bg",,,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"gapo","ardo",,,,,,
"pilarcitos","3","2","control","1","bapi",,,,"bg",,,,,,,
