"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","5","3","browsed","2",,,,,"stce","ardo","avba","femy",,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"ag","aica",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"ardo","avba","femy",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","brdi","anar",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","avba","anar","brdi",,,,
"pilarcitos","5","3","browsed","2",,,,,"brho","aica","femy",,,,,
"pilarcitos","5","3","browsed","2",,,,,"brho","ag","brdi",,,,,
"pilarcitos","5","3","browsed","2",,,,,"fepe","femy","brdi",,,,,
"pilarcitos","5","3","browsed","2",,,,,"eltr","brho","brdi",,,,,
"pilarcitos","5","3","browsed","2",,,,,"brdi","femy",,,,,,
"pilarcitos","5","3","browsed","2",,,,,"brho","brdi","femy",,,,,
"pilarcitos","5","3","browsed","2",,,,,"ardo","brdi","brho","stce",,,,
"pilarcitos","5","3","browsed","2",,,,,"brdi","stce",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","femy","brho",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"brdi","stce",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","brdi",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","brdi",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","brdi",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"anar",,,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","stce",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","brho","aica",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","femy",,,,,,
"pilarcitos","5","3","browsed","2",,,,,"gapo","femy",,,,,,
"pilarcitos","5","3","browsed","2",,,,,"bapi","gapo","femy",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"eltr","ardo",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"stsp",,,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","brdi",,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","stce","brho","brdi","femy",,,
"pilarcitos","5","3","browsed","2","bapi",,,,"bg",,,,,,,
"pilarcitos","5","3","browsed","2",,,,,"bapi","stce",,,,,,
"pilarcitos","5","3","browsed","2",,,,,"bapi","brho","femy",,,,,
"pilarcitos","5","3","browsed","2",,,,,"bapi","stce","anar",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"bapi","gapo","ag",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"avba",,,,,,,
"pilarcitos","5","3","browsed","2",,,,,"brho","brdi","femy","ardo",,,,
"pilarcitos","5","3","browsed","2",,,,,"brdi","avba","femy","aica",,,,
"pilarcitos","5","3","browsed","2",,,,,"brho","aica","femy",,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"brho",,,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"brdi",,,,,,,
"pilarcitos","5","3","browsed","2","bapi",,,,"gapo","brdi","stce",,,,,
