"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","1","5","browsed","2",,,,,"vusp",,,,,,,
"pilarcitos","1","5","browsed","2",,,,,"vusp","vilu",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr","vusp",,,,,,
"pilarcitos","1","5","browsed","2",,,,,"letr","vusp",,,,,,
"pilarcitos","1","5","browsed","2",,,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2",,,,,"jusp",,,,,,,
"pilarcitos","1","5","browsed","2",,,,,"gapo","letr","jusp",,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"jusp","vilu",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"vusp","jusp",,,,,,
"pilarcitos","1","5","browsed","2",,,,,"vilu","letr","jusp",,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"vilu","jusp",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr","jusp","vilu",,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"l",,,,,,,
"pilarcitos","1","5","browsed","2",,,,,"vilu","vusp",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"vusp","vilu",,,,,,
"pilarcitos","1","5","browsed","2",,,,,"vusp","jusp",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"vilu","vusp","jusp",,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"gapo","vusp","letr",,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"gapo",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr","gapo",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"gapo",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"vilu",,,,,,,
"pilarcitos","1","5","browsed","2",,,,,"vilu","gapo",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"vilu","gapo",,,,,,
"pilarcitos","1","5","browsed","2",,,,,"letr","gapo",,,,,,
"pilarcitos","1","5","browsed","2",,,,,"letr","gapo",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,,,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"gapo",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"vilu","letr",,,,,,
"pilarcitos","1","5","browsed","2",,,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2",,,,,"vilu","vusp","letr",,,,,
"pilarcitos","1","5","browsed","2",,,,,,,,,,,,
"pilarcitos","1","5","browsed","2",,,,,,"letr",,,,,,
"pilarcitos","1","5","browsed","2","bapi",,,,"letr",,,,,,,
"pilarcitos","1","5","browsed","2",,,,,"letr",,,,,,,
