"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","1","control","2",,,,,"jupa","ag","sool",,,,,
"pilarcitos","6","1","control","2","todi",,,,"capy","brho","jupa",,,,,
"pilarcitos","6","1","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"l",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"sacr","jupa",,,,,,
"pilarcitos","6","1","control","2",,,,,"l",,,,,,,
"pilarcitos","6","1","control","2",,,,,"l",,,,,,,
"pilarcitos","6","1","control","2",,,,,"sacr",,,,,,,
"pilarcitos","6","1","control","2",,,,,"l",,,,,,,
"pilarcitos","6","1","control","2",,,,,"brma",,,,,,,
"pilarcitos","6","1","control","2",,,,,"femy",,,,,,,
"pilarcitos","6","1","control","2",,,,,"sacr",,,,,,,
"pilarcitos","6","1","control","2",,,,,"l",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"fepe",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"todi","ag",,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"sacr","ag",,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"jupa",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"jupa","sacr","ag",,,,,
"pilarcitos","6","1","control","2","bapi",,,,"sacr","ag",,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"jupa","sacr","ag",,,,,
"pilarcitos","6","1","control","2","bapi",,,,"jupa","ag",,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag","sool",,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"jupa","ag",,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"jupa","ag",,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2",,,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"bg",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"ag",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"anca",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"anca",,,,,,,
"pilarcitos","6","1","control","2","bapi",,,,"anca","ag",,,,,,
