"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","4","3","browsed","2",,,,,"ag","masp",,,,,,
"barloy","4","3","browsed","2",,,,,"d","ag",,,,,,
"barloy","4","3","browsed","2",,,,,"d","ag",,,,,,
"barloy","4","3","browsed","2",,,,,"d","onh",,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2","d",,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh","civu",,,,,,
"barloy","4","3","browsed","2","bapi",,,,"onh",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"onh",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"onh",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"onh",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"onh",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"onh",,,,,,,
"barloy","4","3","browsed","2","d",,,,"onh",,,,,,,
"barloy","4","3","browsed","2","d",,,,"onh","onn",,,,,,
"barloy","4","3","browsed","2","d",,,,"onn","onh",,,,,,
"barloy","4","3","browsed","2",,,,,"onn","onh",,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"onh",,,,,,,
"barloy","4","3","browsed","2",,,,,"ag",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","4","3","browsed","2",,,,,"l",,,,,,,
"barloy","4","3","browsed","2",,,,,"jusp",,,,,,,
"barloy","4","3","browsed","2",,,,,"ag",,,,,,,
"barloy","4","3","browsed","2",,,,,"ag",,,,,,,
"barloy","4","3","browsed","2",,,,,"jusp",,,,,,,
"barloy","4","3","browsed","2",,,,,"ag","jusp",,,,,,
"barloy","4","3","browsed","2",,,,,"ag","jusp",,,,,,
"barloy","4","3","browsed","2",,,,,"ag",,,,,,,
"barloy","4","3","browsed","2",,,,,"ag",,,,,,,
