"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","5","3","browsed","1","bapi",,,,"brdi",,,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"brdi","brho",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"brdi","brho",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"brdi","stce",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"stce","brho","femy",,,,,
"pilarcitos","5","3","browsed","1",,,,,"ardo","brho",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"ardo","brdi",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"ardo","avba",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"ardo","femy","anar",,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"femy","anar",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"anar","brho","ardo",,,,,
"pilarcitos","5","3","browsed","1",,,,,"stce","anar",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"stce","brdi","anar",,,,,
"pilarcitos","5","3","browsed","1",,,,,"brho","anar",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"brdi","brho","stce",,,,,
"pilarcitos","5","3","browsed","1",,,,,"brho","stce",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"stce","masa",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"avba","stce",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"stce",,,,,,,
"pilarcitos","5","3","browsed","1",,,,,"avba","stce",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"stce",,,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"stce","avba",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"stce","avba",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"stce",,,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"avba","stce",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"stce",,,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"avba","stce",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"stce","avba",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"ardo","avba","stce",,,,,
"pilarcitos","5","3","browsed","1",,,,,"avba","brho",,,,,,
"pilarcitos","5","3","browsed","1",,,,,"anar","avba","stce",,,,,
"pilarcitos","5","3","browsed","1",,,,,"avba","masa","anar",,,,,
"pilarcitos","5","3","browsed","1",,,,,"masa","stce","avba",,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"avba","masa",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"anar","avba","stce",,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"ardo","stce",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"ardo","brho","stce",,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"masa","avba",,,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"anar","avba","stce",,,,,
"pilarcitos","5","3","browsed","1","bapi",,,,"stce",,,,,,,
