"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","1","6","control","1",,,,,"visa","brca",,,,,,
"barloy","1","6","control","1","bapi",,,,,"brca",,,,,,
"barloy","1","6","control","1","bapi",,,,"visa","brca",,,,,,
"barloy","1","6","control","1","bapi",,,,"visa","brca",,,,,,
"barloy","1","6","control","1","bapi",,"todi",,,"brca",,,,,,
"barloy","1","6","control","1","bapi",,"todi",,,"brca",,,,,,
"barloy","1","6","control","1","bapi",,"todi",,,"brca",,,,,,
"barloy","1","6","control","1","bapi",,"todi",,,"brca",,,,,,
"barloy","1","6","control","1",,,"todi",,,"brca",,,,,,
"barloy","1","6","control","1",,,"todi",,,,,,,,,
"barloy","1","6","control","1",,,"todi",,,"brca","l",,,,,
"barloy","1","6","control","1",,,"todi",,,,"l",,,,,
"barloy","1","6","control","1",,,"todi",,,,"l",,,,,
"barloy","1","6","control","1",,,"todi",,,,"l",,,,,
"barloy","1","6","control","1",,,"todi",,"casp",,,,,,,
"barloy","1","6","control","1",,,"todi",,"casp",,,,,,,
"barloy","1","6","control","1",,,"todi",,"casp",,,,,,,
"barloy","1","6","control","1",,,"todi",,"casp",,,,,,,
"barloy","1","6","control","1","bapi",,"todi",,"casp",,,,,,,
"barloy","1","6","control","1","bapi",,"todi",,"jupa",,,,,,,
"barloy","1","6","control","1",,,"todi",,"casp",,,,,,,
"barloy","1","6","control","1","bapi",,"todi",,"gapo",,"l",,,,,
"barloy","1","6","control","1","bapi",,"todi",,,,,,,,,
"barloy","1","6","control","1",,,"todi",,"eltr",,"l",,,,,
"barloy","1","6","control","1",,,"todi",,,,,,,,,
"barloy","1","6","control","1",,,"todi",,"eltr",,,,,,,
"barloy","1","6","control","1",,,"todi",,"eltr",,,,,,,
"barloy","1","6","control","1",,,"todi",,,,"l",,,,,
"barloy","1","6","control","1","bapi",,"todi",,"eltr",,,,,,,
"barloy","1","6","control","1","bapi",,"todi",,"eltr",,,,,,,
"barloy","1","6","control","1","d",,"todi",,"eltr",,,,,,,
"barloy","1","6","control","1","d",,"todi",,"eltr",,,,,,,
"barloy","1","6","control","1","d",,"todi",,"eltr","jupa",,,,,,
"barloy","1","6","control","1","d",,"todi",,,"jupa",,,,,,
"barloy","1","6","control","1",,,"todi",,,,"femy",,,,,
"barloy","1","6","control","1","d","bapi","todi",,,,"femy",,,,,
"barloy","1","6","control","1","d","bapi","todi",,,,"femy",,,,,
"barloy","1","6","control","1","d","bapi","todi",,,,"femy",,,,,
"barloy","1","6","control","1","d","bapi","todi",,,,"femy",,,,,
"barloy","1","6","control","1","d",,"todi",,"eltr",,"femy",,,,,
