"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"gapo",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"gapo",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","todi",,,,"l",,,,,,,
"barloy","0","6","control","2","todi",,,,"l",,,,,,,
"barloy","0","6","control","2","todi",,,,"l",,,,,,,
"barloy","0","6","control","2","todi",,,,"l",,,,,,,
"barloy","0","6","control","2","d",,,,"l",,,,,,,
"barloy","0","6","control","2",,,,,"gapo",,,,,,,
"barloy","0","6","control","2","todi",,,,"l",,,,,,,
"barloy","0","6","control","2","bapi",,,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi","todi",,,"l",,,,,,,
"barloy","0","6","control","2","bapi",,,,"l",,,,,,,
"barloy","0","6","control","2","todi",,,,"l",,,,,,,
"barloy","0","6","control","2","bapi",,,,"gapo",,,,,,,
"barloy","0","6","control","2","bapi",,,,"gapo",,,,,,,
"barloy","0","6","control","2","bapi",,,,"l",,,,,,,
"barloy","0","6","control","2","bapi",,,,"l",,,,,,,
"barloy","0","6","control","2","bapi",,,,"ag",,,,,,,
"barloy","0","6","control","2","bapi",,,,"ag",,,,,,,
"barloy","0","6","control","2","bapi",,,,"ag",,,,,,,
"barloy","0","6","control","2",,,,,"ag",,,,,,,
"barloy","0","6","control","2",,,,,"ag",,,,,,,
"barloy","0","6","control","2",,,,,"ag",,,,,,,
"barloy","0","6","control","2",,,,,"l",,,,,,,
"barloy","0","6","control","2",,,,,"l",,,,,,,
