"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","3","4","control","1",,,,,"ardo","stpu","brho","gapo","femy",,,
"pilarcitos","3","4","control","1",,,,,"ardo","brmi","brho","femy",,,,
"pilarcitos","3","4","control","1",,,,,"aica","brho","stpu","femy",,,,
"pilarcitos","3","4","control","1",,,,,"stpu","hygl",,,,,,
"pilarcitos","3","4","control","1","bapi",,,,"stpu","brho",,,,,,
"pilarcitos","3","4","control","1",,,,,"stpu","femy","brho",,,,,
"pilarcitos","3","4","control","1","bapi",,,,"brho","stpu","aica","femy",,,,
"pilarcitos","3","4","control","1","bapi",,,,"stpu","ardo","aica","femy",,,,
"pilarcitos","3","4","control","1","bapi",,,,"ardo","aica","femy","stpu",,,,
"pilarcitos","3","4","control","1","bapi",,,,"anar","aica","femy",,,,,
"pilarcitos","3","4","control","1","bapi",,,,"brho","femy","gapo",,,,,
"pilarcitos","3","4","control","1",,,,,"stpu","femy",,,,,,
"pilarcitos","3","4","control","1",,,,,"stpu","brho","aica",,,,,
"pilarcitos","3","4","control","1",,,,,"stpu","aica",,,,,,
"pilarcitos","3","4","control","1","bapi",,,,"femy","gapo","gedi","femy","brho",,,
"pilarcitos","3","4","control","1","bapi",,,,"gapo",,,,,,,
"pilarcitos","3","4","control","1",,,,,"sacr","femy",,,,,,
"pilarcitos","3","4","control","1","bapi",,,,"gapo","sacr",,,,,,
"pilarcitos","3","4","control","1",,,,,"ardo",,,,,,,
"pilarcitos","3","4","control","1",,,,,"femy","gapo",,,,,,
"pilarcitos","3","4","control","1",,,,,"stpu","femy",,,,,,
"pilarcitos","3","4","control","1","bapi",,,,"stpu","gapo","femy",,,,,
"pilarcitos","3","4","control","1","bapi",,,,"stpu","femy",,,,,,
"pilarcitos","3","4","control","1",,,,,"bapi","stpu","gapo","jupa",,,,
"pilarcitos","3","4","control","1",,,,,"gapo","bapi","femy",,,,,
"pilarcitos","3","4","control","1",,,,,"brho","gapo","bapi",,,,,
"pilarcitos","3","4","control","1",,,,,"stpu","gapo","brho","femy",,,,
"pilarcitos","3","4","control","1","bapi",,,,"gapo","femy","stpu",,,,,
"pilarcitos","3","4","control","1",,,,,"brho","gapo","femy",,,,,
"pilarcitos","3","4","control","1",,,,,"bapi","femy","gapo","brdi","gnca",,,
"pilarcitos","3","4","control","1","bapi",,,,"gnca","gapo","femy",,,,,
"pilarcitos","3","4","control","1","bapi",,,,"femy",,,,,,,
"pilarcitos","3","4","control","1",,,,,"aica","femy",,,,,,
"pilarcitos","3","4","control","1",,,,,"femy","gapo",,,,,,
"pilarcitos","3","4","control","1","bapi",,,,"ardo","brho","femy",,,,,
"pilarcitos","3","4","control","1","bapi",,,,"anar","aica","brho",,,,,
"pilarcitos","3","4","control","1","bapi",,,,"aica","brho",,,,,,
"pilarcitos","3","4","control","1","bapi",,,,"femy",,,,,,,
"pilarcitos","3","4","control","1","bapi",,,,"stpu","brho","aica","femy",,,,
"pilarcitos","3","4","control","1",,,,,"stpu","aica","femy","brho",,,,
