"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","2","browsed","2",,,,,"brca","gemo","brdi",,,,,
"pilarcitos","6","2","browsed","2",,,,,"brdi","gemo","brho","vite","brca",,,
"pilarcitos","6","2","browsed","2",,,,,"brdi","femy","gemo",,,,,
"pilarcitos","6","2","browsed","2",,,,,"brca","brdi","femy",,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"brdi","vite",,,,,,
"pilarcitos","6","2","browsed","2",,,,,"vite","brdi","gemo","fepe",,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"brdi","vite","capy",,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vihi","brdi","vite",,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vite","brca",,,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vite","gapo","brdi",,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vite","brdi",,,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"gemo","brdi","gapo",,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"ardo","brdi","brca","gemo",,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"brca","gaap","brdi","vite",,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vite","brdi","capy","brho",,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vite","brca","gemo","femy","brho",,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vite","gemo","brdi",,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"vite","brdi",,,,,,
"pilarcitos","6","2","browsed","2","bapi",,,,"brdi","vite","ardo","sacr",,,,
"pilarcitos","6","2","browsed","2",,,,,"brdi","ardo","vite","femy",,,,
"pilarcitos","6","2","browsed","2",,,,,"brca","brdi","capy","gemo",,,,
"pilarcitos","6","2","browsed","2",,,,,"brca","brho","capy","femy","vite",,,
"pilarcitos","6","2","browsed","2",,,,,"brca","brdi","brho",,,,,
"pilarcitos","6","2","browsed","2",,,,,"brca","vite","brho","femy",,,,
"pilarcitos","6","2","browsed","2",,,,,"brdi","vite","brho","femy",,"o",,
"pilarcitos","6","2","browsed","2",,,,,"hiin","brdi","brho","femy","gemo",,,
"pilarcitos","6","2","browsed","2",,,,,"capy","brho","brdi","femy",,,,
"pilarcitos","6","2","browsed","2",,,,,"brca","brho","gemo","femy","brdi",,,
"pilarcitos","6","2","browsed","2",,,,,"vite","brca","capy","gemo","femy","trhi",,
"pilarcitos","6","2","browsed","2",,,,,"brho","brdi","vite","femy",,,,
"pilarcitos","6","2","browsed","2",,,,,"brca","vite","femy","ceme",,,,
"pilarcitos","6","2","browsed","2",,,,,"brho","brdi","vite","femy",,,,
"pilarcitos","6","2","browsed","2",,,,,"brca","sool","femy","brho","ceme",,,
"pilarcitos","6","2","browsed","2",,,,,"brdi","brho","vite","gemo","ceme","femy","aica",
"pilarcitos","6","2","browsed","2",,,,,"brho","vite","brca","ceme","gemo","femy",,
"pilarcitos","6","2","browsed","2",,,,,"sool","brdi","sacr","brho","gemo","brdi","vite",
"pilarcitos","6","2","browsed","2",,,,,"brdi","brho","vite","gemo","brca","ceme",,
"pilarcitos","6","2","browsed","2",,,,,"brho","vite","gemo","ceme","hygl",,,
"pilarcitos","6","2","browsed","2",,,,,"brdi","vite","brho","gemo","hygl","brca","ceme",
"pilarcitos","6","2","browsed","2",,,,,"brma","brho","ceme","vite",,,,
