"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","3","2","browsed","2",,,,,"brca","femy","brdi","ardo",,,,
"pilarcitos","3","2","browsed","2",,,,,"avba","capy",,,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"ardo","brdi","fepe","femy",,,,
"pilarcitos","3","2","browsed","2",,,,,"ardo","fepe","femy",,,,,
"pilarcitos","3","2","browsed","2",,,,,"brdi","femy","fepe","ardo","bapi",,,
"pilarcitos","3","2","browsed","2",,,,,"femy","ardo","fepe",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"ardo","brdi","femy",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","femy",,,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","femy","gapo",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","fepe","femy",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","femy",,,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"fepe","brdi","femy",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","femy","fepe",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brho","brdi","capy","femy",,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","femy",,,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","brho","femy",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brdi","brho","femy",,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"femy","brho",,,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"femy","ardo",,,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"femy","ardo",,,,,,
"pilarcitos","3","2","browsed","2","bapi",,,,"brho","femy","brdi",,,,,
"pilarcitos","3","2","browsed","2",,,,,"brho","brdi","gapo","femy",,,,
"pilarcitos","3","2","browsed","2",,,,,"brdi","brho","femy","gapo",,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","brdi","femy","gapo",,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","ardo","brho","brdi","femy",,,
"pilarcitos","3","2","browsed","2",,,,,"brca","fepe","brdi","femy",,,,
"pilarcitos","3","2","browsed","2",,,,,"ardo","brca","fepe","femy",,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","femy","ardo",,,,,
"pilarcitos","3","2","browsed","2",,,,,"femy",,,,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","brdi","femy",,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","femy","brdi","ceme","aica",,,
"pilarcitos","3","2","browsed","2",,,,,"ceme","aica","brca","brdi","femy",,,
"pilarcitos","3","2","browsed","2",,,,,"femy","brca",,,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","femy","ceme",,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","femy",,,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","brdi","brmi",,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","femy",,,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","femy","capy",,,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","brdi","ardo","femy",,,,
"pilarcitos","3","2","browsed","2",,,,,"brca","femy","ceme",,,,,
