"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"barloy","0","2","browsed","2","bapi",,,,"other",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"other",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"ag",,,,,,,
"barloy","0","2","browsed","2","ons",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","ons",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","ons",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"onh",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"ag",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"other",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"onh",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"ag",,,,,,,
"barloy","0","2","browsed","2","ons",,,,"onh",,,,,,,
"barloy","0","2","browsed","2","ons",,,,"ons",,,,,,,
"barloy","0","2","browsed","2","ons",,,,"ons",,,,,,,
"barloy","0","2","browsed","2","ons",,,,"ons",,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
"barloy","0","2","browsed","2","d",,,,"d",,,,,,,
"barloy","0","2","browsed","2","bapi","ons",,,"bapi","ons",,,,,,
"barloy","0","2","browsed","2","bapi",,,,"bapi",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"bapi",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"bapi",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"bapi",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"bapi",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"bapi",,,,,,,
"barloy","0","2","browsed","2","bapi",,,,"bapi",,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
"barloy","0","2","browsed","2",,,,,,,,,,,,
