"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","5","control","2",,,,,"brdi","brho","brmi",,,,,
"pilarcitos","6","5","control","2",,,,,"brho","brmi","femy","anar",,,,
"pilarcitos","6","5","control","2",,,,,"dead","bapi","brho",,,,,
"pilarcitos","6","5","control","2",,,,,"avba","brho","brma","femy","anar","bapi",,
"pilarcitos","6","5","control","2",,,,,"femy","brho","stpu","anar",,,,
"pilarcitos","6","5","control","2","dead",,,,"anar","femy",,,,,,
"pilarcitos","6","5","control","2","arca",,,,"soas","anar","femy","stpu",,,,
"pilarcitos","6","5","control","2","arca",,,,"femy","anar","soas",,,,,
"pilarcitos","6","5","control","2","arca",,,,"femy","anar","stpu",,,,,
"pilarcitos","6","5","control","2","arca",,,,"anar","femy",,,,,,
"pilarcitos","6","5","control","2","arca",,,,"chpo","anar","femy",,,,,
"pilarcitos","6","5","control","2","arca","bapi",,,"anar","femy","stpu",,,,,
"pilarcitos","6","5","control","2","arca","bapi",,,"chpo","anar",,,,,,
"pilarcitos","6","5","control","2","arca",,,,"brho","femy","anar","brma","stpu",,,
"pilarcitos","6","5","control","2","bapi",,,,"femy","anar","stpu",,,,,
"pilarcitos","6","5","control","2",,,,,"stpu","femy","anar",,,,,
"pilarcitos","6","5","control","2","bapi",,,,"femy","brho","anar",,,,,
"pilarcitos","6","5","control","2","bapi",,,,"femy",,,,,,,
"pilarcitos","6","5","control","2",,,,,"brho","femy","brmi","anar",,,,
"pilarcitos","6","5","control","2","bapi",,,,"brho","femy","anar","brmi",,,,
"pilarcitos","6","5","control","2","bapi",,,,"femy","anar","brho",,,,,
"pilarcitos","6","5","control","2","bapi",,,,"anar","femy","aica",,,,,
"pilarcitos","6","5","control","2","bapi",,,,"aica","anar","femy",,,,,
"pilarcitos","6","5","control","2","bapi",,,,"anar","femy",,,,,,
"pilarcitos","6","5","control","2","bapi",,,,"anar","femy",,,,,,
"pilarcitos","6","5","control","2","bapi",,,,"brho","femy","anar","aica",,,,
"pilarcitos","6","5","control","2",,,,,"aica","brho",,,,,,
"pilarcitos","6","5","control","2",,,,,"anar","femy","aica",,,,,
"pilarcitos","6","5","control","2",,,,,"anar","femy",,,,,,
"pilarcitos","6","5","control","2",,,,,"anar","femy",,,,,,
"pilarcitos","6","5","control","2",,,,,"anar","femy","brho",,,,,
"pilarcitos","6","5","control","2",,,,,"stpu","femy","brho","aica","anar",,,
"pilarcitos","6","5","control","2",,,,,"anar","femy",,,,,,
"pilarcitos","6","5","control","2",,,,,"bapi","anar","stpu","femy",,,,
"pilarcitos","6","5","control","2",,,,,"bapi","anar","stpu","vite","gemo","brho",,
"pilarcitos","6","5","control","2",,,,,"stpu","brho",,,,,,
"pilarcitos","6","5","control","2",,,,,"anar","gemo","brho","stpu","brmi",,,
"pilarcitos","6","5","control","2",,,,,"stpu","femy","brho",,,,,
"pilarcitos","6","5","control","2","bapi",,,,"brho","stpu","femy",,,,,
"pilarcitos","6","5","control","2","bapi",,,,"bapi","vite","femy",,,,,
