"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","elgl",,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite",,,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","femy","gapo",,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","gemo","ag",,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"sacr","gemo","elgl",,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"sacr","anar",,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"anar","sacr","gemo","vite",,,,
"pilarcitos","6","4","browsed","2",,,,,"anar","sacr","ardo","femy",,,,
"pilarcitos","6","4","browsed","2",,,,,"anar","vite","gemo",,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","sacr","femy",,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","gapo",,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","stpu",,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","stpu","gemo","femy",,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","stpu","brmi","anar",,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"gapo",,,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"gapo","stpu",,,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","femy","vite",,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","vite","gapo",,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","vite",,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vihi","stpu",,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"stpu","femy","vite",,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"gapo","vite","femy","stpu",,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","brho","femy",,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","stpu",,,,,,
"pilarcitos","6","4","browsed","2","bapi",,,,"vite","stpu","femy",,,,,
"pilarcitos","6","4","browsed","2",,,,,"vite","femy","stpu",,,,,
"pilarcitos","6","4","browsed","2",,,,,"vite","stpu","femy",,,,,
"pilarcitos","6","4","browsed","2",,,,,"vite","stpu","femy",,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","vite","femy",,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","trhi","vite",,,,,
"pilarcitos","6","4","browsed","2",,,,,"femy","bapi","brho","tran",,,,
"pilarcitos","6","4","browsed","2",,,,,"vite","femy",,,,,,
"pilarcitos","6","4","browsed","2",,,,,"bapi","vite","stpu",,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","vite","brdi",,,,,
"pilarcitos","6","4","browsed","2",,,,,"ardo","stpu","fepe",,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","tran","femy",,,,,
"pilarcitos","6","4","browsed","2",,,,,"gemo","stpu","brdi",,,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","vite","brdi","femy",,,,
"pilarcitos","6","4","browsed","2",,,,,"stpu","vite","aica","brdi",,,,
"pilarcitos","6","4","browsed","2",,,,,"gapo","vite","stpu",,,,,
