"canyon","bout","plot","treatment","transect","shrub.1","shrub.2","shrub.3","shrub.4","herb.1","herb.2","herb.3","herb.4","herb.5","herb.6","herb.7","herb.8"
"pilarcitos","2","4","browsed","1",,,,,"stpu",,,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu","brdi",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu",,,,,,,
"pilarcitos","2","4","browsed","1",,,,,"vumy",,,,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho",,,,,,,
"pilarcitos","2","4","browsed","1",,,,,,"stce",,,,,,
"pilarcitos","2","4","browsed","1","bapi",,,,"brho","stce",,,,,,
"pilarcitos","2","4","browsed","1",,,,,,"stce",,,,,,
"pilarcitos","2","4","browsed","1","bapi",,,,,"stce",,,,,,
"pilarcitos","2","4","browsed","1","d",,,,,"stce",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho",,,,,,,
"pilarcitos","2","4","browsed","1","d",,,,"vumy","stce",,,,,,
"pilarcitos","2","4","browsed","1","d",,,,"vumy","brho",,,,,,
"pilarcitos","2","4","browsed","1","d",,,,"brho","stce","vumy","ardo",,,,
"pilarcitos","2","4","browsed","1",,,,,"anar","stce","brho","vumy",,,,
"pilarcitos","2","4","browsed","1",,,,,"anar","stce","brho",,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu",,,,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho","brdi","vumy",,,,,
"pilarcitos","2","4","browsed","1",,,,,"mepo","stce",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho","stce",,,,,,
"pilarcitos","2","4","browsed","1",,,,,,"stce",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"ardo","vumy",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu","juba","sacr",,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu","brho",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu",,"sacr",,,,,
"pilarcitos","2","4","browsed","1","bapi",,,,"stpu","vumy",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu","brho",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stsp",,,,,,,
"pilarcitos","2","4","browsed","1","bapi",,,,"stsp","brho",,,,,,
"pilarcitos","2","4","browsed","1","bapi",,,,"l",,,,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho","vumy",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stsp","brho",,,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu",,"sacr",,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu","brho","ardo",,,,,
"pilarcitos","2","4","browsed","1",,,,,"stpu",,"sacr",,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho","vumy","stpu",,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho","vumy","sacr",,,,,
"pilarcitos","2","4","browsed","1",,,,,"brho","brdi","sacr",,,,,
"pilarcitos","2","4","browsed","1",,,,,"vumy",,,,,,,
"pilarcitos","2","4","browsed","1",,,,,,"vumy","sacr",,,,,
